title,character_name,actor_name,sympathy_coding,arc_presence,arc_direction,confidence_arc,reasoning_arc
Without a Trace,Danny Taylor,Enrique Murciano,protagonist,significant,positive,medium,"Danny Taylor is a key member of the team, showing growth in his personal and professional life throughout the series."
Without a Trace,Elena Delgado,Roselyn Sánchez,protagonist,significant,positive,medium,"Elena Delgado is a key character in 'Without a Trace' who evolves in her role as an FBI agent, showcasing personal growth and a commitment to her work and colleagues."
Without a Trace,Martin Fitzgerald,Eric Close,protagonist,significant,positive,medium,"Martin Fitzgerald is a central character in 'Without a Trace' who evolves through his experiences in the show, making him relatable and sympathetic to the audience."
Westworld,Christina,Evan Rachel Wood,protagonist,significant,positive,medium,Christina is a central character whose journey reflects significant personal growth and transformation throughout the series.
Westworld,Maeve Millay,Thandiwe Newton,protagonist,significant,positive,high,"Maeve Millay is a central character who evolves significantly throughout 'Westworld', gaining autonomy and agency while the audience empathizes with her struggles."
Westworld,Bernard Lowe,Jeffrey Wright,protagonist,significant,positive,high,"Bernard Lowe is a central character whose journey involves significant internal transformation and moral dilemmas, making him a character the audience roots for."
Westworld,Charlotte Hale,Tessa Thompson,antagonist,significant,negative,medium,"Charlotte Hale is positioned as an antagonist with complex motivations, and her character undergoes significant changes that lead to a deterioration of her moral standing."
Westworld,Caleb Nichols,Aaron Paul,protagonist,significant,positive,medium,Caleb Nichols is portrayed as a central character who undergoes a meaningful transformation in his beliefs and relationships throughout the series.
Westworld,Theodore 'Teddy' Flood,James Marsden,protagonist,significant,positive,medium,Theodore 'Teddy' Flood is a central character who undergoes significant development and is generally portrayed in a sympathetic light.
Westworld,Clementine Pennyfeather,Angela Sarafyan,neutral,flat,none,low,Clementine Pennyfeather is a minor character in 'Westworld' with limited development and a functional role in the plot.
Westworld,Man in Black,Ed Harris,antihero,significant,ambiguous,medium,"The Man in Black is portrayed as a complex character whose morally questionable actions evoke both sympathy and conflict, and his journey reveals significant internal struggles."
Curb Your Enthusiasm,Larry David,Larry David,antihero,minor,ambiguous,high,"Larry David often engages in socially inappropriate behavior, making him an antihero that audiences find entertaining, but he does not undergo significant change throughout the series."
Curb Your Enthusiasm,Jeff Greene,Jeff Garlin,antihero,minor,ambiguous,medium,"Jeff Greene often exhibits morally questionable behavior but is portrayed in a way that elicits some audience sympathy, and while he has moments of growth, he largely remains the same."
Curb Your Enthusiasm,Susie Greene,Susie Essman,neutral,flat,none,medium,"Susie Greene serves as a supporting character with a consistent role in the story, but does not undergo significant development or change."
Curb Your Enthusiasm,Cheryl David,Cheryl Hines,neutral,flat,none,medium,Cheryl David serves primarily as a supporting character without significant development or transformation throughout the series.
Curb Your Enthusiasm,Leon,JB Smoove,neutral,flat,none,medium,Leon serves primarily as a comedic side character without significant development or change throughout the series.
The Fugitive,Richard Kimble,David Janssen,protagonist,significant,positive,high,Richard Kimble is the main character of 'The Fugitive' who the audience roots for as he seeks to prove his innocence and undergoes significant personal growth throughout the series.
The Fugitive,Lieutenant Gerard,Barry Morse,antagonist,flat,none,medium,"Lieutenant Gerard is primarily a pursuer of the protagonist, creating conflict without significant personal development."
The Fugitive,Narrator,William Conrad,neutral,flat,none,low,The Narrator serves a functional role in the storytelling without significant character development or emotional engagement.
The Fugitive,,Paul Birch,neutral,flat,none,low,Nan is a minor character with limited development and does not significantly impact the main narrative.
The West Wing,Josiah Bartlet,Martin Sheen,protagonist,significant,positive,high,"Josiah Bartlet is the central character of 'The West Wing', and his journey reflects significant growth in leadership and personal values throughout the series."
The West Wing,C.J. Cregg,Allison Janney,protagonist,significant,positive,high,"C.J. Cregg is a central character who evolves in her role and relationships, showcasing growth in her professional and personal life."
The West Wing,Leo McGarry,John Spencer,protagonist,significant,positive,high,"Leo McGarry is a central character who embodies integrity and loyalty, experiencing significant personal growth throughout the series."
The West Wing,Josh Lyman,Bradley Whitford,protagonist,significant,positive,high,"Josh Lyman is a central character in 'The West Wing' who evolves in his political beliefs and personal relationships, making him a character the audience roots for."
The West Wing,Will Bailey,Joshua Malina,protagonist,significant,positive,high,"Will Bailey is a central character who evolves significantly throughout the series, showcasing growth in his political and personal beliefs."
The West Wing,Arnold Vinick,Alan Alda,protagonist,significant,positive,high,"Arnold Vinick is portrayed as a complex character who evolves throughout the series, ultimately gaining the audience's support despite his political ambitions."
The West Wing,Matthew Santos,Jimmy Smits,protagonist,significant,positive,medium,"Matthew Santos is portrayed as a main character who evolves significantly throughout the series, ultimately becoming a presidential candidate with strong ideals."
The West Wing,Annabeth Schott,Kristin Chenoweth,neutral,flat,none,medium,Annabeth Schott serves a functional role in the narrative without significant character development.
The West Wing,Kate Harper,Mary McCormack,protagonist,significant,positive,medium,Kate Harper is portrayed as a strong and capable character who evolves in her role and relationships throughout the series.
MacGyver,Angus MacGyver,Richard Dean Anderson,protagonist,significant,positive,high,"Angus MacGyver is a resourceful hero who consistently uses his intelligence and ingenuity to solve problems, earning the audience's support and undergoing meaningful personal growth throughout the series."
MacGyver,Pete Thornton,Dana Elcar,protagonist,significant,positive,medium,"Pete Thornton is a supportive character who plays a crucial role in aiding the protagonist, MacGyver, and experiences growth in his relationships and values throughout the series."
Perry Mason,Perry Mason,Raymond Burr,protagonist,significant,positive,high,"Perry Mason is a central character who consistently fights for justice and helps his clients, showcasing a clear moral compass and significant personal growth throughout the series."
Perry Mason,Della Street,Barbara Hale,protagonist,minor,positive,high,"Della Street is a supportive character who aids Perry Mason and shows growth in her role as a legal assistant, reflecting positive traits throughout the series."
Perry Mason,Paul Drake,William Hopper,protagonist,minor,positive,medium,"Paul Drake is a loyal ally to Perry Mason, showing some growth in his role as a detective, but he remains fundamentally the same character throughout the series."
